Time [sec],Acceleration [cm/sec2]
2.7,-0.00007
2.71,-0.00007
2.72,-0.00007
2.73,-0.00009
2.74,-0.0001
2.75,-0.0001
2.76,-0.0001
2.77,-0.00009
2.78,-0.00008
2.79,-0.00006
2.8,-0.00004
2.81,-0.00002
2.82,-0.00001
2.83,0.00001
2.84,0.00001
2.85,0.00001
2.86,0.00001
2.87,0.00001
2.88,0.00001
2.89,0.00001
2.9,0.00002
2.91,0.00001
2.92,0
2.93,0
2.94,-0.00001
2.95,-0.00002
2.96,-0.00003
2.97,-0.00003
2.98,-0.00003
2.99,-0.00003
3,-0.00005
3.01,-0.00006
3.02,-0.00008
3.03,-0.0001
3.04,-0.00012
3.05,-0.00012
3.06,-0.00012
3.07,-0.00012
3.08,-0.00012
3.09,-0.00013
3.1,-0.00012
3.11,-0.00012
3.12,-0.0001
3.13,-0.00007
3.14,-0.00004
3.15,-0.00002
3.16,0
3.17,0.00001
3.18,0.00001
3.19,0.00001
3.2,0.00001
3.21,0.00002
3.22,0.00002
3.23,0.00001
3.24,-0.00001
3.25,-0.00003
3.26,-0.00004
3.27,-0.00005
3.28,-0.00006
3.29,-0.00007
3.3,-0.0001
3.31,-0.00011
3.32,-0.00011
3.33,-0.00011
3.34,-0.00011
3.35,-0.00008
3.36,-0.00006
3.37,-0.00006
3.38,-0.00006
3.39,-0.00002
3.4,0.00003
3.41,0.00005
3.42,0.00007
3.43,0.00009
3.44,0.00008
3.45,0.00005
3.46,0.00002
3.47,0.00002
3.48,0.00002
3.49,0
3.5,-0.00003
3.51,-0.00005
3.52,-0.00004
3.53,-0.00005
3.54,-0.00006
3.55,-0.00006
3.56,-0.00008
3.57,-0.00015
3.58,-0.00025
3.59,-0.00029
3.6,-0.00028
3.61,-0.00028
3.62,-0.0003
3.63,-0.0003
3.64,-0.00026
3.65,-0.00022
3.66,-0.00021
3.67,-0.00019
3.68,-0.00011
3.69,-0.00003
3.7,-0.00001
3.71,-0.00001
3.72,0
3.73,0.00002
3.74,0
3.75,-0.00001
3.76,0.00001
3.77,0.00006
3.78,0.00007
3.79,0.00003
3.8,0.00001
3.81,0.00003
3.82,0.00007
3.83,0.00009
3.84,0.00011
3.85,0.00013
3.86,0.00015
3.87,0.00016
3.88,0.00018
3.89,0.00021
3.9,0.00026
3.91,0.00027
3.92,0.00024
3.93,0.0002
3.94,0.00017
3.95,0.00008
3.96,-0.00004
3.97,-0.00011
3.98,-0.00018
3.99,-0.00036
4,-0.00057
4.01,-0.00062
4.02,-0.00056
4.03,-0.00055
4.04,-0.00062
4.05,-0.00065
4.06,-0.00057
4.07,-0.00043
4.08,-0.00031
4.09,-0.00024
4.1,-0.00013
4.11,0.00005
4.12,0.0002
4.13,0.0003
4.14,0.00037
4.15,0.00044
4.16,0.00046
4.17,0.00041
4.18,0.00035
4.19,0.00029
4.2,0.00018
4.21,0.00003
4.22,-0.00011
4.23,-0.00021
4.24,-0.00032
4.25,-0.00042
4.26,-0.00047
4.27,-0.00047
4.28,-0.00048
4.29,-0.00047
4.3,-0.00041
4.31,-0.00029
4.32,-0.00014
4.33,0.00002
4.34,0.00014
4.35,0.0002
4.36,0.00024
4.37,0.00028
4.38,0.00033
4.39,0.00041
4.4,0.0005
4.41,0.00052
4.42,0.00046
4.43,0.00043
4.44,0.0005
4.45,0.0005
4.46,0.00031
4.47,0.00008
4.48,-0.00005
4.49,-0.0002
4.5,-0.00049
4.51,-0.0008
4.52,-0.00097
4.53,-0.00101
4.54,-0.00098
4.55,-0.00097
4.56,-0.001
4.57,-0.00105
4.58,-0.00104
4.59,-0.0009
4.6,-0.00071
4.61,-0.00055
4.62,-0.0004
4.63,-0.00019
4.64,0.00016
4.65,0.00058
4.66,0.00096
4.67,0.00122
4.68,0.00142
4.69,0.00151
4.7,0.00141
4.71,0.00121
4.72,0.00104
4.73,0.00084
4.74,0.00052
4.75,0.00018
4.76,-0.00011
4.77,-0.00029
4.78,-0.00036
4.79,-0.00043
4.8,-0.00048
4.81,-0.00041
4.82,-0.00025
4.83,-0.00017
4.84,-0.00026
4.85,-0.0004
4.86,-0.00051
4.87,-0.00068
4.88,-0.00097
4.89,-0.00125
4.9,-0.0014
4.91,-0.00149
4.92,-0.00158
4.93,-0.00153
4.94,-0.00129
4.95,-0.00098
4.96,-0.00072
4.97,-0.00039
4.98,0.00008
4.99,0.00054
5,0.00083
5.01,0.00098
5.02,0.00111
5.03,0.00124
5.04,0.00127
5.05,0.00121
5.06,0.00118
5.07,0.00123
5.08,0.00126
5.09,0.00112
5.1,0.0008
5.11,0.00049
5.12,0.00033
5.13,0.00016
5.14,-0.00011
5.15,-0.00031
5.16,-0.00042
5.17,-0.00063
5.18,-0.00096
5.19,-0.00128
5.2,-0.00159
5.21,-0.00187
5.22,-0.00194
5.23,-0.00178
5.24,-0.00162
5.25,-0.00152
5.26,-0.00129
5.27,-0.00076
5.28,-0.00008
5.29,0.00039
5.3,0.0005
5.31,0.00054
5.32,0.00079
5.33,0.00104
5.34,0.00101
5.35,0.00078
5.36,0.0007
5.37,0.00084
5.38,0.00097
5.39,0.00087
5.4,0.00062
5.41,0.00043
5.42,0.00034
5.43,0.00025
5.44,0.00007
5.45,-0.00015
5.46,-0.00025
5.47,-0.00019
5.48,-0.00017
5.49,-0.00037
5.5,-0.00073
5.51,-0.00105
5.52,-0.00107
5.53,-0.0008
5.54,-0.00063
5.55,-0.00081
5.56,-0.00109
5.57,-0.00113
5.58,-0.00102
5.59,-0.00097
5.6,-0.00087
5.61,-0.00045
5.62,0.0002
5.63,0.00074
5.64,0.00096
5.65,0.00102
5.66,0.00106
5.67,0.00097
5.68,0.00069
5.69,0.00036
5.7,0
5.71,-0.00045
5.72,-0.00071
5.73,-0.00062
5.74,-0.0005
5.75,-0.00071
5.76,-0.0012
5.77,-0.00151
5.78,-0.00127
5.79,-0.0009
5.8,-0.00097
5.81,-0.00114
5.82,-0.00073
5.83,-0.00012
5.84,-0.00001
5.85,-0.00017
5.86,0.00015
5.87,0.00095
5.88,0.00148
5.89,0.00139
5.9,0.00096
5.91,0.00055
5.92,0.0003
5.93,0.00035
5.94,0.00054
5.95,0.00059
5.96,0.00053
5.97,0.00032
5.98,-0.00021
5.99,-0.00073
6,-0.00091
6.01,-0.00104
6.02,-0.00119
6.03,-0.00115
6.04,-0.00115
6.05,-0.00156
6.06,-0.00208
6.07,-0.00206
6.08,-0.00149
6.09,-0.00106
6.1,-0.00112
6.11,-0.00137
6.12,-0.00138
6.13,-0.00088
6.14,0.00014
6.15,0.00141
6.16,0.0023
6.17,0.00231
6.18,0.00181
6.19,0.00155
6.2,0.00157
6.21,0.00146
6.22,0.00105
6.23,0.00053
6.24,0.0002
6.25,-0.00003
6.26,-0.00049
6.27,-0.00118
6.28,-0.00168
6.29,-0.00169
6.3,-0.0015
6.31,-0.00138
6.32,-0.00098
6.33,-0.00022
6.34,0.00012
6.35,-0.00013
6.36,-0.00018
6.37,0.00021
6.38,0.00061
6.39,0.00085
6.4,0.00103
6.41,0.00129
6.42,0.00166
6.43,0.00185
6.44,0.00183
6.45,0.00221
6.46,0.00315
6.47,0.00363
6.48,0.00291
6.49,0.0017
6.5,0.00085
6.51,-0.00007
6.52,-0.00133
6.53,-0.00223
6.54,-0.00257
6.55,-0.00309
6.56,-0.00413
6.57,-0.00524
6.58,-0.00583
6.59,-0.00592
6.6,-0.00604
6.61,-0.00615
6.62,-0.00582
6.63,-0.00523
6.64,-0.00456
6.65,-0.00336
6.66,-0.00168
6.67,-0.00017
6.68,0.00088
6.69,0.00156
6.7,0.0021
6.71,0.00257
6.72,0.00255
6.73,0.00198
6.74,0.00189
6.75,0.00278
6.76,0.0037
6.77,0.00393
6.78,0.00403
6.79,0.00439
6.8,0.00457
6.81,0.00445
6.82,0.00437
6.83,0.00385
6.84,0.00205
6.85,-0.00046
6.86,-0.00206
6.87,-0.00204
6.88,-0.00131
6.89,-0.00119
6.9,-0.00193
6.91,-0.00275
6.92,-0.00317
6.93,-0.00352
6.94,-0.0042
6.95,-0.00494
6.96,-0.00524
6.97,-0.00526
6.98,-0.00531
6.99,-0.00484
7,-0.00378
7.01,-0.00347
7.02,-0.00422
7.03,-0.00428
7.04,-0.00258
7.05,-0.0003
7.06,0.00113
7.07,0.00166
7.08,0.00227
7.09,0.00341
7.1,0.00432
7.11,0.00432
7.12,0.00385
7.13,0.00331
7.14,0.00266
7.15,0.00225
7.16,0.00271
7.17,0.00361
7.18,0.00371
7.19,0.00303
7.2,0.00294
7.21,0.00333
7.22,0.00235
7.23,-0.00031
7.24,-0.00247
7.25,-0.00264
7.26,-0.00185
7.27,-0.00137
7.28,-0.00064
7.29,0.00076
7.3,0.00147
7.31,0.00064
7.32,-0.00085
7.33,-0.002
7.34,-0.00271
7.35,-0.00345
7.36,-0.00437
7.37,-0.00474
7.38,-0.00428
7.39,-0.00428
7.4,-0.0056
7.41,-0.00676
7.42,-0.00617
7.43,-0.00441
7.44,-0.00286
7.45,-0.00135
7.46,0.0008
7.47,0.0027
7.48,0.00331
7.49,0.00331
7.5,0.00387
7.51,0.00473
7.52,0.00479
7.53,0.00393
7.54,0.00314
7.55,0.00316
7.56,0.00379
7.57,0.00425
7.58,0.00368
7.59,0.00206
7.6,0.00049
7.61,-0.00015
7.62,-0.00018
7.63,-0.00001
7.64,0.00011
7.65,-0.00028
7.66,-0.00089
7.67,-0.00085
7.68,-0.00069
7.69,-0.00181
7.7,-0.00402
7.71,-0.00576
7.72,-0.00634
7.73,-0.00643
7.74,-0.00622
7.75,-0.00496
7.76,-0.00317
7.77,-0.00252
7.78,-0.00266
7.79,-0.00167
7.8,0.00062
7.81,0.00274
7.82,0.00388
7.83,0.00421
7.84,0.00415
7.85,0.00389
7.86,0.00332
7.87,0.00293
7.88,0.00366
7.89,0.00468
7.9,0.00399
7.91,0.00164
7.92,-0.00053
7.93,-0.00178
7.94,-0.00295
7.95,-0.00435
7.96,-0.00496
7.97,-0.00438
7.98,-0.00404
7.99,-0.00478
8,-0.00505
8.01,-0.00349
8.02,-0.00157
8.03,-0.0015
8.04,-0.00247
8.05,-0.0019
8.06,0.00006
8.07,0.00133
8.08,0.0024
8.09,0.00504
8.1,0.00838
8.11,0.01018
8.12,0.00971
8.13,0.00772
8.14,0.00542
8.15,0.00349
8.16,0.00165
8.17,-0.00015
8.18,-0.00132
8.19,-0.0022
8.2,-0.00311
8.21,-0.00249
8.22,0.00052
8.23,0.00315
8.24,0.0025
8.25,-0.00008
8.26,-0.00146
8.27,-0.00147
8.28,-0.00251
8.29,-0.00553
8.3,-0.00835
8.31,-0.00874
8.32,-0.00762
8.33,-0.00656
8.34,-0.00502
8.35,-0.00305
8.36,-0.00212
8.37,-0.00148
8.38,0.00101
8.39,0.0044
8.4,0.00614
8.41,0.00654
8.42,0.00775
8.43,0.01004
8.44,0.01206
8.45,0.01328
8.46,0.01377
8.47,0.01273
8.48,0.00953
8.49,0.00561
8.5,0.00277
8.51,0.00099
8.52,-0.00032
8.53,-0.00142
8.54,-0.00237
8.55,-0.00273
8.56,-0.00253
8.57,-0.00262
8.58,-0.00305
8.59,-0.00297
8.6,-0.00173
8.61,0.00055
8.62,0.00242
8.63,0.00269
8.64,0.00189
8.65,-0.00003
8.66,-0.00379
8.67,-0.00742
8.68,-0.00867
8.69,-0.00883
8.7,-0.00954
8.71,-0.01002
8.72,-0.00943
8.73,-0.00786
8.74,-0.0058
8.75,-0.0041
8.76,-0.00216
8.77,0.00166
8.78,0.00631
8.79,0.00908
8.8,0.00965
8.81,0.0092
8.82,0.00778
8.83,0.00556
8.84,0.00372
8.85,0.00288
8.86,0.00222
8.87,0.00051
8.88,-0.00155
8.89,-0.00165
8.9,-0.00009
8.91,0.00044
8.92,0.00007
8.93,0.00114
8.94,0.00374
8.95,0.00662
8.96,0.00886
8.97,0.0095
8.98,0.00886
8.99,0.0083
9,0.00751
9.01,0.00553
9.02,0.00267
9.03,-0.00127
9.04,-0.00631
9.05,-0.0098
9.06,-0.01038
9.07,-0.01121
9.08,-0.01414
9.09,-0.01606
9.1,-0.01455
9.11,-0.01086
9.12,-0.00666
9.13,-0.00282
9.14,0.0006
9.15,0.0045
9.16,0.00893
9.17,0.01231
9.18,0.01347
9.19,0.01262
9.2,0.01063
9.21,0.00782
9.22,0.00386
9.23,-0.00021
9.24,-0.00248
9.25,-0.00309
9.26,-0.00296
9.27,-0.00147
9.28,0.0009
9.29,0.00278
9.3,0.00523
9.31,0.00873
9.32,0.01012
9.33,0.00795
9.34,0.00488
9.35,0.00289
9.36,0.00165
9.37,0.00047
9.38,-0.00112
9.39,-0.00254
9.4,-0.00251
9.41,-0.00164
9.42,-0.0021
9.43,-0.00455
9.44,-0.00677
9.45,-0.00619
9.46,-0.00345
9.47,-0.00107
9.48,0.00049
9.49,0.00224
9.5,0.00411
9.51,0.00614
9.52,0.00835
9.53,0.00859
9.54,0.00493
9.55,-0.00019
9.56,-0.00262
9.57,-0.0021
9.58,-0.00184
9.59,-0.00315
9.6,-0.00363
9.61,-0.002
9.62,-0.00065
9.63,-0.00103
9.64,-0.00104
9.65,0.00016
9.66,-0.00014
9.67,-0.00268
9.68,-0.00342
9.69,-0.00014
9.7,0.00327
9.71,0.0033
9.72,0.00227
9.73,0.00336
9.74,0.00527
9.75,0.00525
9.76,0.00341
9.77,0.00181
9.78,0.0009
9.79,-0.00054
9.8,-0.00183
9.81,-0.00095
9.82,0.00143
9.83,0.00386
9.84,0.00705
9.85,0.01091
9.86,0.01305
9.87,0.01219
9.88,0.00989
9.89,0.00892
9.9,0.00971
9.91,0.00909
9.92,0.00509
9.93,0.00024
9.94,-0.00336
9.95,-0.00672
9.96,-0.00993
9.97,-0.01147
9.98,-0.01102
9.99,-0.00942
10,-0.0079
10.01,-0.00729
10.02,-0.00676
10.03,-0.00528
10.04,-0.00308
10.05,-0.00048
10.06,0.00255
10.07,0.00544
10.08,0.00662
10.09,0.00543
10.1,0.0044
10.11,0.0055
10.12,0.006
10.13,0.00329
10.14,-0.00013
10.15,-0.00023
10.16,0.00272
10.17,0.00503
10.18,0.00559
10.19,0.00719
10.2,0.01099
10.21,0.01449
10.22,0.01558
10.23,0.01526
10.24,0.01533
10.25,0.01519
10.26,0.01392
10.27,0.01242
10.28,0.0107
10.29,0.008
10.3,0.00555
10.31,0.00446
10.32,0.00352
10.33,0.00125
10.34,-0.00231
10.35,-0.00565
10.36,-0.00775
10.37,-0.00957
10.38,-0.01177
10.39,-0.01307
10.4,-0.01252
10.41,-0.01113
10.42,-0.01062
10.43,-0.01098
10.44,-0.01075
10.45,-0.01006
10.46,-0.00928
10.47,-0.00663
10.48,-0.00177
10.49,0.00299
10.5,0.00657
10.51,0.00903
10.52,0.01095
10.53,0.01465
10.54,0.01995
10.55,0.02213
10.56,0.01963
10.57,0.01747
10.58,0.01886
10.59,0.02075
10.6,0.02042
10.61,0.01941
10.62,0.01909
10.63,0.018
10.64,0.01434
10.65,0.00895
10.66,0.00469
10.67,0.00246
10.68,0.00036
10.69,-0.00214
10.7,-0.00338
10.71,-0.00359
10.72,-0.00518
10.73,-0.00897
10.74,-0.01285
10.75,-0.01465
10.76,-0.0149
10.77,-0.01534
10.78,-0.01523
10.79,-0.0128
10.8,-0.0097
10.81,-0.00823
10.82,-0.00603
10.83,-0.00076
10.84,0.00428
10.85,0.00555
10.86,0.00479
10.87,0.00557
10.88,0.00872
10.89,0.01192
10.9,0.01296
10.91,0.01216
10.92,0.00982
10.93,0.00564
10.94,0.00199
10.95,0.00124
10.96,0.00149
10.97,0.00016
10.98,-0.00185
10.99,-0.00202
11,0.00083
11.01,0.00505
11.02,0.00829
11.03,0.01102
11.04,0.01418
11.05,0.01592
11.06,0.01531
11.07,0.01503
11.08,0.01658
11.09,0.01793
11.1,0.01804
11.11,0.01798
11.12,0.01685
11.13,0.01331
11.14,0.00944
11.15,0.00763
11.16,0.0064
11.17,0.00307
11.18,-0.00187
11.19,-0.00592
11.2,-0.00873
11.21,-0.01164
11.22,-0.01491
11.23,-0.01755
11.24,-0.01783
11.25,-0.01523
11.26,-0.01227
11.27,-0.01137
11.28,-0.0122
11.29,-0.01305
11.3,-0.01198
11.31,-0.00872
11.32,-0.00497
11.33,-0.00142
11.34,0.00201
11.35,0.00438
11.36,0.00598
11.37,0.00863
11.38,0.01224
11.39,0.01474
11.4,0.01583
11.41,0.0173
11.42,0.01922
11.43,0.01968
11.44,0.01863
11.45,0.01812
11.46,0.01856
11.47,0.01803
11.48,0.01565
11.49,0.01302
11.5,0.01112
11.51,0.00872
11.52,0.0054
11.53,0.00279
11.54,0.0016
11.55,0.00076
11.56,-0.00024
11.57,-0.00019
11.58,0.00245
11.59,0.00551
11.6,0.00434
11.61,0.00015
11.62,-0.00095
11.63,0.00134
11.64,0.0019
11.65,-0.00055
11.66,-0.0029
11.67,-0.00336
11.68,-0.00355
11.69,-0.00537
11.7,-0.00771
11.71,-0.00839
11.72,-0.00732
11.73,-0.00565
11.74,-0.00355
11.75,-0.00066
11.76,0.00119
11.77,-0.00079
11.78,-0.00476
11.79,-0.00506
11.8,-0.0011
11.81,0.00164
11.82,0.00096
11.83,0.00032
11.84,0.00193
11.85,0.00488
11.86,0.00841
11.87,0.01171
11.88,0.01355
11.89,0.01384
11.9,0.01351
11.91,0.01334
11.92,0.01283
11.93,0.01001
11.94,0.00491
11.95,0.00172
11.96,0.00248
11.97,0.00305
11.98,0.00123
11.99,0.00133
12,0.00555
12.01,0.01021
12.02,0.01305
12.03,0.01552
12.04,0.01843
12.05,0.02119
12.06,0.02265
12.07,0.02055
12.08,0.01404
12.09,0.00612
12.1,0.00079
12.11,-0.00083
12.12,-0.00057
12.13,-0.00103
12.14,-0.00303
12.15,-0.00494
12.16,-0.00556
12.17,-0.00574
12.18,-0.00557
12.19,-0.00453
12.2,-0.00373
12.21,-0.00361
12.22,-0.00309
12.23,-0.00308
12.24,-0.00411
12.25,-0.00344
12.26,-0.00037
12.27,0.00147
12.28,0.00095
12.29,0.00124
12.3,0.00331
12.31,0.00455
12.32,0.00455
12.33,0.0067
12.34,0.01226
12.35,0.01711
12.36,0.01759
12.37,0.01614
12.38,0.01681
12.39,0.01869
12.4,0.01861
12.41,0.01702
12.42,0.01685
12.43,0.01862
12.44,0.01995
12.45,0.01913
12.46,0.01693
12.47,0.01473
12.48,0.01215
12.49,0.00762
12.5,0.00107
12.51,-0.00608
12.52,-0.01319
12.53,-0.0195
12.54,-0.02274
12.55,-0.02172
12.56,-0.01849
12.57,-0.01609
12.58,-0.01472
12.59,-0.01118
12.6,-0.00485
12.61,0.00007
12.62,0.00211
12.63,0.00457
12.64,0.00818
12.65,0.01069
12.66,0.01255
12.67,0.01521
12.68,0.0166
12.69,0.01438
12.7,0.01075
12.71,0.0095
12.72,0.01052
12.73,0.01114
12.74,0.01051
12.75,0.00968
12.76,0.00918
12.77,0.00809
12.78,0.0053
12.79,0.00165
12.8,-0.00109
12.81,-0.00332
12.82,-0.00584
12.83,-0.00686
12.84,-0.00538
12.85,-0.00357
12.86,-0.00335
12.87,-0.00396
12.88,-0.00294
12.89,0.00104
12.9,0.0057
12.91,0.00797
12.92,0.0091
12.93,0.01234
12.94,0.01649
12.95,0.01768
12.96,0.01647
12.97,0.01655
12.98,0.01791
12.99,0.01804
13,0.01657
13.01,0.01389
13.02,0.01006
13.03,0.00586
13.04,0.0014
13.05,-0.00405
13.06,-0.01032
13.07,-0.01662
13.08,-0.02102
13.09,-0.02091
13.1,-0.01721
13.11,-0.01437
13.12,-0.01349
13.13,-0.01094
13.14,-0.00562
13.15,-0.00055
13.16,0.00284
13.17,0.00621
13.18,0.01019
13.19,0.01328
13.2,0.0152
13.21,0.01766
13.22,0.02031
13.23,0.02038
13.24,0.01769
13.25,0.01587
13.26,0.01683
13.27,0.0176
13.28,0.01489
13.29,0.00963
13.3,0.00503
13.31,0.00281
13.32,0.00201
13.33,0.00055
13.34,-0.00094
13.35,-0.0003
13.36,0.00153
13.37,0.00256
13.38,0.00345
13.39,0.00507
13.4,0.00676
13.41,0.0073
13.42,0.00591
13.43,0.00384
13.44,0.00284
13.45,0.00216
13.46,0.00041
13.47,-0.00218
13.48,-0.00526
13.49,-0.00903
13.5,-0.01265
13.51,-0.01369
13.52,-0.01098
13.53,-0.00724
13.54,-0.00535
13.55,-0.00409
13.56,-0.00137
13.57,0.00196
13.58,0.00431
13.59,0.00721
13.6,0.01268
13.61,0.01812
13.62,0.01954
13.63,0.018
13.64,0.01752
13.65,0.01929
13.66,0.02081
13.67,0.01924
13.68,0.01476
13.69,0.00966
13.7,0.00492
13.71,0.00038
13.72,-0.00364
13.73,-0.00689
13.74,-0.00963
13.75,-0.01099
13.76,-0.0094
13.77,-0.00586
13.78,-0.00334
13.79,-0.00246
13.8,-0.00132
13.81,0.00109
13.82,0.00363
13.83,0.00432
13.84,0.00337
13.85,0.00395
13.86,0.00642
13.87,0.00649
13.88,0.00347
13.89,0.0024
13.9,0.00451
13.91,0.00565
13.92,0.00492
13.93,0.00521
13.94,0.0067
13.95,0.00696
13.96,0.00555
13.97,0.00429
13.98,0.00421
13.99,0.00412
14,0.00292
14.01,0.00151
14.02,0.00081
14.03,0.00028
14.04,-0.00046
14.05,-0.00113
14.06,-0.0018
14.07,-0.00287
14.08,-0.00355
14.09,-0.00178
14.1,0.00176
14.11,0.00316
14.12,0.0019
14.13,0.00157
14.14,0.0032
14.15,0.00476
14.16,0.00514
14.17,0.00416
14.18,0.00237
14.19,0.00103
14.2,-0.00081
14.21,-0.0047
14.22,-0.00762
14.23,-0.0057
14.24,-0.00104
14.25,0.00187
14.26,0.00294
14.27,0.00467
14.28,0.00749
14.29,0.00993
14.3,0.01176
14.31,0.0143
14.32,0.01764
14.33,0.01957
14.34,0.01897
14.35,0.0174
14.36,0.01516
14.37,0.01051
14.38,0.00423
14.39,-0.00083
14.4,-0.00479
14.41,-0.00979
14.42,-0.01564
14.43,-0.01985
14.44,-0.02085
14.45,-0.01934
14.46,-0.01702
14.47,-0.01441
14.48,-0.01105
14.49,-0.00771
14.5,-0.00595
14.51,-0.00522
14.52,-0.00387
14.53,-0.00213
14.54,-0.00082
14.55,0.00094
14.56,0.00372
14.57,0.00597
14.58,0.00666
14.59,0.00706
14.6,0.00831
14.61,0.00954
14.62,0.00934
14.63,0.00718
14.64,0.00345
14.65,0
14.66,-0.00051
